",""PORTO_ESTRANGEIRO"",""END_COORDENADA_PORTO"",""LATITUDE"",""LONGITUDE"",""SENTIDO"",""NAVEGACAO"",""PAIS_PORTO_ESTRANG"",""NAVIO"",""EMBARCADOR"",""CNPJ_EMBARCADOR"",""PROGR"",""NUM_ATRAC"",""BERCO"",""ATRACACAO"",""MES_ATRAC"",""ANO_ATRAC"",""DESATRACACAO"",""MES_DESAT"",""ANO_DESAT"",""OPERADOR"",""SECAO"",""NCM"",""DESCRICAO_NCM"",""DESCRICAO_MANIFESTO"",""CONHECIMENTO"",""EXPORTADOR_IMPORTADOR"",""CNPJ_EXPORTADOR_IMPORTADOR"",""ESTADO"",""MUNICIPIO"",""TIPO_CARGA"",""PCK"",""CNT"",""NUM_EQUIP"",""TEU"",""WTKG"",""VALOR_FOB"",""GATE_IN"",""MES_GATE_IN"",""ANO_GATE_IN"",""GATE_OUT"",""MES_GATE_OUT"",""ANO_GATE_OUT"",""ESTADIA"",""SEQUENCIA"",""TARA"",""GRUPOANTAQ"",""PORTO"",""DIF_ATRACACAO_HOURS"",""DIF_ATRACACAO_DIAS"",""DECS_PCK"",""TONELADA"",""PESO_LIQUIDO_CONTAINER"",""LATITUDE_ORIGEM"",""LONGITUDE_ORIGEM"",""SEC_iD"""
"1,""Aachen"",""Aachen, ALEMANHA"",""50.77823"",""6.08864"",""Embarque"",""Longo Curso"",""ALEMANHA"",""KOSTANTINOS"",""ROCHAMAR AGENCIA MARITIMA S/A"",""11256147000910"",1107,718,""102"",2023-08-06 09:30:00,""8"",""2023"",2023-08-18 16:00:00,""8"",""2023"",""INTERMARITIMA PORTOS E LOGISTICA S.A"",""Sementes e frutos oleaginosos. grãos, sementes e f"",12010010,""SOJA PARA SEMEADURA"",""SOJA PARA SEMEADURA"",""00000"",""CARGILL AGRICOLA S/A"",""60498706025907"",""BA"",""Barreiras"",""GRANEL SÓLIDO"",""GS"",""0"",""3033865"",0,27995519,""0.0"",""18/08/2023 01:00"",""8.0"",""2023.0"",""00000"",""00000"",""00000"",""0.0"",99,0,""Sementes e frutos oleaginosos. grãos, sementes e f"",""ILHEUS"",294.5,12.27,""NAO CLASSIFICADO"",27995.519,27995519,0,0,1"
"65,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""MONTE SARMIENTO"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25601,25661,""610"",2023-05-28 18:22:00,""5"",""2023"",2023-05-29 08:45:00,""5"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307116011360"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""22G1"",""20"",""MRKU9100452   "",1,25280,""0.0"",""28/05/2023 18:59"",""5.0"",""2023.0"",""29/05/2023 07:58:00"",""5.0"",""2023.0"",""1.0"",91101,2250,""Produtos químicos orgânicos."",""SALVADOR"",14.38,0.6,""Contêiner para uso geral SEM vetilação"",25.28,23030,0,0,65"
"66,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Embarque"",""Longo Curso"",""EL SALVADOR"",""MONTE PASCOAL"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25605,25668,""610"",2023-05-31 19:05:00,""5"",""2023"",2023-06-01 04:00:00,""6"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307116011360"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""22G1"",""20"",""MRKU9173870   "",1,25240,""0.0"",""31/05/2023 19:35"",""5.0"",""2023.0"",""01/06/2023 03:34:00"",""6.0"",""2023.0"",""0.0"",92628,2250,""Produtos químicos orgânicos."",""SALVADOR"",8.92,0.37,""Contêiner para uso geral SEM vetilação"",25.24,22990,0,0,66"
"67,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""MONTE SARMIENTO"",""ALIANCA NAVEGACAO E LOGISTICA LTDA"",""02427026001622"",25456,25518,""610"",2023-03-19 15:58:00,""3"",""2023"",2023-03-20 06:30:00,""3"",""2023"",""TECON SALVADOR S/A"",""Móveis.mobiliário médico-cirúrg..colchões,almofada"",9403,""Outros móveis e suas partes."",""Outros móveis e suas partes."",""212307051238489"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""MRKU0353439   "",2,20970,""0.0"",""19/03/2023 16:32"",""3.0"",""2023.0"",""20/03/2023 05:53:00"",""3.0"",""2023.0"",""1.0"",46808,3590,""Móveis.mobiliário médico-cirúrg..colchões,almofada"",""SALVADOR"",14.53,0.61,""Contêiner para uso geral SEM vetilação"",20.97,17380,0,0,67"
"68,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Embarque"",""Longo Curso"",""EL SALVADOR"",""MONTE ROSA"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25463,25530,""610"",2023-03-22 23:44:00,""3"",""2023"",2023-03-23 07:18:00,""3"",""2023"",""TECON SALVADOR S/A"",""Móveis.mobiliário médico-cirúrg..colchões,almofada"",9403,""Outros móveis e suas partes."",""Outros móveis e suas partes."",""212307051238489"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""MRKU0420666   "",2,21310,""0.0"",""23/03/2023 00:07"",""3.0"",""2023.0"",""23/03/2023 06:34:00"",""3.0"",""2023.0"",""0.0"",48527,3590,""Móveis.mobiliário médico-cirúrg..colchões,almofada"",""SALVADOR"",7.57,0.32,""Contêiner para uso geral SEM vetilação"",21.31,17720,0,0,68"
"69,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""AMÉRICO VESPÚCIO"",""ALIANCA NAVEGACAO E LOGISTICA LTDA"",""02427026001622"",25470,25536,""610"",2023-03-26 16:02:00,""3"",""2023"",2023-03-27 03:50:00,""3"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307055599729"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""MRKU3539983   "",2,20860,""0.0"",""26/03/2023 16:23"",""3.0"",""2023.0"",""27/03/2023 03:20:00"",""3.0"",""2023.0"",""0.0"",50173,3590,""Produtos químicos orgânicos."",""SALVADOR"",11.8,0.49,""Contêiner para uso geral SEM vetilação"",20.86,17270,0,0,69"
"70,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Embarque"",""Longo Curso"",""EL SALVADOR"",""MONTE PASCOAL"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25605,25668,""610"",2023-05-31 19:05:00,""5"",""2023"",2023-06-01 04:00:00,""6"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307116011360"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""22G1"",""20"",""HASU1341965   "",1,25250,""0.0"",""31/05/2023 19:35"",""5.0"",""2023.0"",""01/06/2023 03:34:00"",""6.0"",""2023.0"",""0.0"",92513,2250,""Produtos químicos orgânicos."",""SALVADOR"",8.92,0.37,""Contêiner para uso geral SEM vetilação"",25.25,23000,0,0,70"
"71,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""FORT DESAIX"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25775,25936,""610"",2023-08-20 16:40:00,""8"",""2023"",2023-08-21 18:50:00,""8"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""072307204180253"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""GCXU5813053   "",2,13840,""0.0"",""20/08/2023 17:30"",""8.0"",""2023.0"",""21/08/2023 18:00:00"",""8.0"",""2023.0"",""1.0"",33549,3590,""Produtos químicos orgânicos."",""SALVADOR"",26.17,1.09,""Contêiner para uso geral SEM vetilação"",13.84,10250,0,0,71"
"72,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Embarque"",""Longo Curso"",""EL SALVADOR"",""ATHENS GLORY"",""MSC MEDITERRANEAN SHIPPING DO BRASIL LTD"",""02378779000885"",25778,25948,""611"",2023-08-26 08:40:00,""8"",""2023"",2023-08-27 03:32:00,""8"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""072307204180253"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""GCXU5813053   "",2,13840,""0.0"",""26/08/2023 10:07"",""8.0"",""2023.0"",""27/08/2023 02:32:00"",""8.0"",""2023.0"",""1.0"",35239,3590,""Produtos químicos orgânicos."",""SALVADOR"",18.87,0.79,""Contêiner para uso geral SEM vetilação"",13.84,10250,0,0,72"
"73,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Embarque"",""Longo Curso"",""EL SALVADOR"",""GSL ARCADIA"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25488,25554,""610"",2023-04-05 19:19:00,""4"",""2023"",2023-04-06 03:05:00,""4"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307055599648"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""MSKU1581230   "",2,19770,""0.0"",""05/04/2023 20:10"",""4.0"",""2023.0"",""06/04/2023 02:00:00"",""4.0"",""2023.0"",""0.0"",55914,3590,""Produtos químicos orgânicos."",""SALVADOR"",7.77,0.32,""Contêiner para uso geral SEM vetilação"",19.77,16180,0,0,73"
"74,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Embarque"",""Longo Curso"",""EL SALVADOR"",""MONTE ROSA"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25463,25530,""610"",2023-03-22 23:44:00,""3"",""2023"",2023-03-23 07:18:00,""3"",""2023"",""TECON SALVADOR S/A"",""Fruta. cascas de citros (citrinos) e de melões."",801,""Cocos, castanha-do-brasil (castanha-do-pará) e castanha-de-caju, frescos ou secos, mesmo com casca ou pelados."",""Cocos, castanha-do-brasil (castanha-do-pará) e castanha-de-c"",""042307061782121"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""MRSU5762216   "",2,25680,""0.0"",""23/03/2023 00:07"",""3.0"",""2023.0"",""23/03/2023 06:34:00"",""3.0"",""2023.0"",""0.0"",48633,3590,""Fruta. cascas de citros (citrinos) e de melões."",""SALVADOR"",7.57,0.32,""Contêiner para uso geral SEM vetilação"",25.68,22090,0,0,74"
"75,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""MONTE SARMIENTO"",""ALIANCA NAVEGACAO E LOGISTICA LTDA"",""02427026001622"",25456,25518,""610"",2023-03-19 15:58:00,""3"",""2023"",2023-03-20 06:30:00,""3"",""2023"",""TECON SALVADOR S/A"",""Móveis.mobiliário médico-cirúrg..colchões,almofada"",9403,""Outros móveis e suas partes."",""Outros móveis e suas partes."",""212307051238489"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""MRKU0420666   "",2,21310,""0.0"",""19/03/2023 16:32"",""3.0"",""2023.0"",""20/03/2023 05:53:00"",""3.0"",""2023.0"",""1.0"",46809,3590,""Móveis.mobiliário médico-cirúrg..colchões,almofada"",""SALVADOR"",14.53,0.61,""Contêiner para uso geral SEM vetilação"",21.31,17720,0,0,75"
"76,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Embarque"",""Longo Curso"",""EL SALVADOR"",""GSL ARCADIA"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25488,25554,""610"",2023-04-05 19:19:00,""4"",""2023"",2023-04-06 03:05:00,""4"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307055599729"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""MRKU3539983   "",2,20860,""0.0"",""05/04/2023 20:10"",""4.0"",""2023.0"",""06/04/2023 02:00:00"",""4.0"",""2023.0"",""0.0"",55801,3590,""Produtos químicos orgânicos."",""SALVADOR"",7.77,0.32,""Contêiner para uso geral SEM vetilação"",20.86,17270,0,0,76"
"77,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Embarque"",""Longo Curso"",""EL SALVADOR"",""GSL ARCADIA"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25488,25554,""610"",2023-04-05 19:19:00,""4"",""2023"",2023-04-06 03:05:00,""4"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307055599729"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""MSKU0745787   "",2,20860,""0.0"",""05/04/2023 20:10"",""4.0"",""2023.0"",""06/04/2023 02:00:00"",""4.0"",""2023.0"",""0.0"",55906,3590,""Produtos químicos orgânicos."",""SALVADOR"",7.77,0.32,""Contêiner para uso geral SEM vetilação"",20.86,17270,0,0,77"
"78,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""MONTE SARMIENTO"",""ALIANCA NAVEGACAO E LOGISTICA LTDA"",""02427026001622"",25456,25518,""610"",2023-03-19 15:58:00,""3"",""2023"",2023-03-20 06:30:00,""3"",""2023"",""TECON SALVADOR S/A"",""Veículos automóveis, tratores, ciclos e outros veí"",8701,""Tratores (exceto os carros-tratores da posição 87.09)."",""Tratores (exceto os carros-tratores da posição 87.09)."",""212307051240700"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""CAXU8016347   "",2,11910,""0.0"",""19/03/2023 16:32"",""3.0"",""2023.0"",""20/03/2023 05:53:00"",""3.0"",""2023.0"",""1.0"",46664,3590,""Veículos automóveis, tratores, ciclos e outros veí"",""SALVADOR"",14.53,0.61,""Contêiner para uso geral SEM vetilação"",11.91,8320,0,0,78"
"79,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""AMÉRICO VESPÚCIO"",""ALIANCA NAVEGACAO E LOGISTICA LTDA"",""02427026001622"",25470,25536,""610"",2023-03-26 16:02:00,""3"",""2023"",2023-03-27 03:50:00,""3"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307055599648"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""MRKU3397683   "",2,22560,""0.0"",""26/03/2023 16:23"",""3.0"",""2023.0"",""27/03/2023 03:20:00"",""3.0"",""2023.0"",""0.0"",50168,3590,""Produtos químicos orgânicos."",""SALVADOR"",11.8,0.49,""Contêiner para uso geral SEM vetilação"",22.56,18970,0,0,79"
"80,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""MONTE SARMIENTO"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25601,25661,""610"",2023-05-28 18:22:00,""5"",""2023"",2023-05-29 08:45:00,""5"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307116011360"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""22G1"",""20"",""MRSU0099121   "",1,25350,""0.0"",""28/05/2023 18:59"",""5.0"",""2023.0"",""29/05/2023 07:58:00"",""5.0"",""2023.0"",""1.0"",91142,2250,""Produtos químicos orgânicos."",""SALVADOR"",14.38,0.6,""Contêiner para uso geral SEM vetilação"",25.35,23100,0,0,80"
"81,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""MONTE SARMIENTO"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25601,25661,""610"",2023-05-28 18:22:00,""5"",""2023"",2023-05-29 08:45:00,""5"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307116011360"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""22G1"",""20"",""HASU1224254   "",1,25280,""0.0"",""28/05/2023 18:59"",""5.0"",""2023.0"",""29/05/2023 07:58:00"",""5.0"",""2023.0"",""1.0"",90738,2250,""Produtos químicos orgânicos."",""SALVADOR"",14.38,0.6,""Contêiner para uso geral SEM vetilação"",25.28,23030,0,0,81"
"82,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""MONTE SARMIENTO"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25601,25661,""610"",2023-05-28 18:22:00,""5"",""2023"",2023-05-29 08:45:00,""5"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307116011360"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""22G1"",""20"",""CAIU6168462   "",1,25300,""0.0"",""28/05/2023 18:59"",""5.0"",""2023.0"",""29/05/2023 07:58:00"",""5.0"",""2023.0"",""1.0"",90667,2250,""Produtos químicos orgânicos."",""SALVADOR"",14.38,0.6,""Contêiner para uso geral SEM vetilação"",25.3,23050,0,0,82"
"83,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""MONTE SARMIENTO"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25601,25661,""610"",2023-05-28 18:22:00,""5"",""2023"",2023-05-29 08:45:00,""5"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307116011360"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""22G1"",""20"",""HASU1285650   "",1,25250,""0.0"",""28/05/2023 18:59"",""5.0"",""2023.0"",""29/05/2023 07:58:00"",""5.0"",""2023.0"",""1.0"",90745,2250,""Produtos químicos orgânicos."",""SALVADOR"",14.38,0.6,""Contêiner para uso geral SEM vetilação"",25.25,23000,0,0,83"
"84,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""AMÉRICO VESPÚCIO"",""ALIANCA NAVEGACAO E LOGISTICA LTDA"",""02427026001622"",25470,25536,""610"",2023-03-26 16:02:00,""3"",""2023"",2023-03-27 03:50:00,""3"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307055599648"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""MSKU1581230   "",2,19770,""0.0"",""26/03/2023 16:23"",""3.0"",""2023.0"",""27/03/2023 03:20:00"",""3.0"",""2023.0"",""0.0"",50469,3590,""Produtos químicos orgânicos."",""SALVADOR"",11.8,0.49,""Contêiner para uso geral SEM vetilação"",19.77,16180,0,0,84"
"85,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""MONTE SARMIENTO"",""ALIANCA NAVEGACAO E LOGISTICA LTDA"",""02427026001622"",25456,25518,""610"",2023-03-19 15:58:00,""3"",""2023"",2023-03-20 06:30:00,""3"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""042307060278268"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""TCKU7673278   "",2,9650,""0.0"",""19/03/2023 16:32"",""3.0"",""2023.0"",""20/03/2023 05:53:00"",""3.0"",""2023.0"",""1.0"",47558,3590,""Produtos químicos orgânicos."",""SALVADOR"",14.53,0.61,""Contêiner para uso geral SEM vetilação"",9.65,6060,0,0,85"
"86,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""VICENTE PINZON"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25746,25856,""610"",2023-08-06 15:18:00,""8"",""2023"",2023-08-07 08:50:00,""8"",""2023"",""TECON SALVADOR S/A"",""Máquinas, aparelhos e materiais elétricos, e suas "",8507,""Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular."",""Acumuladores elétricos e seus separadores, mesmo de forma qu"",""072307186979747"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""22G1"",""20"",""MRKU8394938   "",1,22046,""0.0"",""06/08/2023 16:09"",""8.0"",""2023.0"",""07/08/2023 08:27:00"",""8.0"",""2023.0"",""1.0"",23537,2250,""Máquinas, aparelhos e materiais elétricos, e suas "",""SALVADOR"",17.53,0.73,""Contêiner para uso geral SEM vetilação"",22.046,19796,0,0,86"
"87,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""AMÉRICO VESPÚCIO"",""ALIANCA NAVEGACAO E LOGISTICA LTDA"",""02427026001622"",25470,25536,""610"",2023-03-26 16:02:00,""3"",""2023"",2023-03-27 03:50:00,""3"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307055599729"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""42G1"",""40"",""MSKU0745787   "",2,20860,""0.0"",""26/03/2023 16:23"",""3.0"",""2023.0"",""27/03/2023 03:20:00"",""3.0"",""2023.0"",""0.0"",50456,3590,""Produtos químicos orgânicos."",""SALVADOR"",11.8,0.49,""Contêiner para uso geral SEM vetilação"",20.86,17270,0,0,87"
"88,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Embarque"",""Longo Curso"",""EL SALVADOR"",""MONTE PASCOAL"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25605,25668,""610"",2023-05-31 19:05:00,""5"",""2023"",2023-06-01 04:00:00,""6"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307116011360"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""22G1"",""20"",""CAIU6168462   "",1,25300,""0.0"",""31/05/2023 19:35"",""5.0"",""2023.0"",""01/06/2023 03:34:00"",""6.0"",""2023.0"",""0.0"",92460,2250,""Produtos químicos orgânicos."",""SALVADOR"",8.92,0.37,""Contêiner para uso geral SEM vetilação"",25.3,23050,0,0,88"
"89,""Acajutla"",""Acajutla, EL SALVADOR"",""13.58879"",""-89.83036"",""Transbordo Desemb"",""Longo Curso"",""EL SALVADOR"",""MONTE SARMIENTO"",""LACHMANN AGENCIA MARITIMA LTDA"",""43145945004606"",25601,25661,""610"",2023-05-28 18:22:00,""5"",""2023"",2023-05-29 08:45:00,""5"",""2023"",""TECON SALVADOR S/A"",""Produtos químicos orgânicos."",2931,""Outros compostos organo-inorgânicos."",""Outros compostos organo-inorgânicos."",""212307116011360"",""CLIENTE TEMPORARIO"",""99999999999999"",""ESTADO NÃO INFORMADO"",""MUNICIPIO NÃO INFORMADO"",""CONTEINERES"",""22G1"",""20"",""MSKU7853696   "",1,25300,""0.0"",""28/05/2023 18:59"",""5.0"",""2023.0"",""29/05/2023 07:58:00"",""5.0"",""2023.0"",""1.0"",91355,2250,""Produtos químicos orgânicos."",""SALVADOR"",14.38,0.6,""Contêiner para uso geral SEM vetilação"",25.3,23050,0,0,89"
